281020	If you want to keep meat for long, freeze it.	469107	如果你想啲肉可以擺耐啲，就要擺佢哋落雪櫃度雪。
281021	Cut the meat into thin slices.	395213	將啲肉切到一片片好薄噉。
281056	By the time the sun sets, we will arrive at the destination.	619178	喺太陽落山之前，我哋就會到達目的地㗎喇。
281077	I'd like to change the date to tomorrow night.	1097591	我想將個時間改做聽日夜晚。
281078	It really depends on when.	1761576	真係要睇吓幾時喎。
281614	How can I make a telephone call to Japan?	400406	我想問吓點打電話去日本呀？
281626	Every foreigner who visits Japan says that prices here are too high.	611553	嚟日本旅行啲外國人個個都話呢度啲物價貴得濟。
281666	Japanese is often said to be a difficult language to learn.	590098	啲人成日話日文好難學。
281698	Do you like Japanese food?	678185	你鍾唔鍾意食日本嘢㗎？
281829	It being Sunday, the shops were not open.	587516	因為係星期日，所以啲舖頭都閂晒門。
281856	I'll come and see you at 3:00 p.m. on Sunday.	471513	我星期日晏晝三點會嚟探你。
281870	Sunday is the day when I am busiest.	793807	星期日係我喺一個禮拜入面最忙嘅一日。
281941	How much is the entrance fee?	457692	入場費幾多錢呀？
282052	Is the cat on the chair or under the chair?	444974	隻貓喺張凳上面，定係喺張凳下面呀？
282056	The cat scratched my hand.	520155	隻貓拗我隻手。
282143	I burned myself with boiling water.	2183250	我俾滾水淥親。
282397	You can take a horse to water, but you can't make him drink.	670540	牛唔飲水唔㩒得牛頭低。
282525	The sales are slipping.	423907	啲銷售率跌到好犀利。
282708	Look at the girl whose hair is long.	779820	睇吓嗰個長頭髮嘅女仔。
282715	I used a ribbon to tie my hair into a ponytail.	392329	我搵條絲帶喺個頭度紮咗個馬尾。
282740	The judge sentenced him to one year's imprisonment.	385512	個法官判咗佢坐一年監。
282935	I'm not sure as to when he will turn up.	426739	我唔知佢幾時會出現。
283105	It will take him two hours to finish the work.	430469	我諗佢要用兩粒鐘先至做得晒啲嘢。
283143	For him to finish it in a day would be impossible.	604501	佢冇可能一日之內就搞得掂。
283264	When he arrived at the bus stop, the bus was already out of sight.	604500	佢去到個巴士站嗰陣，已經見唔到架巴士喇。
283285	I don't like him any more than he likes me.	393394	我同佢已經無晒感情喇。
283293	He has not come yet. Something may have happened to him.	403589	佢仲未到呀，唔知係咪發生咗啲咩意外呢？
283301	If he had been a little more careful, the accident would have been avoided.	619542	如果佢再小心啲，就唔會出事啦。
283403	When he reached the station, the train had already left almost half an hour before.	459993	佢去到個火車站嗰陣，班火車已經走咗差唔多半粒鐘。
283418	Do you know what he has done?	1359743	你知唔知佢做咗乜嘢呀？
283522	When he was leaving, he told me that he would come again by the 25th.	849967	佢走嗰陣同我講話廿五號會再嚟。
283532	I didn't tell him the truth for fear he would get angry.	523926	我冇同佢講真話，因為我驚佢會嬲。
283557	The police suspect that he robbed the bank.	1363557	警察懷疑佢打劫咗間銀行。
283579	The box he found was empty.	452413	佢搵到嗰個箱係吉嘅。
283685	I am certain that he will quit his job.	684855	我肯定佢會辭咗份工。
283738	I don't know whether he's younger or older than I am.	857786	我唔知佢大過我定係細過我。
283792	It took him three months to learn to ride a bicycle.	3500953	佢學咗三個月先學識踩單車。
283873	It is important for him to get the job.	403761	嗰份工對佢嚟講好重要。
283975	I saw him running.	692049	我見到佢喺度跑步。
283986	No wonder he was arrested.	903158	唔怪得佢俾人拉咗啦。
284044	No wonder he is so angry.	423881	唔怪得佢咁嬲啦。
284120	It was obvious to everybody that he was tired.	1707468	係人都睇得出佢好攰。
284277	Whether he comes or not, the result will be the same.	556758	佢嚟又好，唔嚟又好，個結果都係一樣。
284554	You might just as well throw your money into the sea as lend it to him.	540585	你抌晒啲錢落海都好過借錢俾佢啦。
284571	I'm going to ask him for an autograph. Do you have anything to write with?	1401819	我諗住問佢攞簽名呀，你有冇嘢可以攞嚟寫字㗎？
284653	As is usual with him, he arrived a quarter of an hour late.	542586	佢例牌遲咗十五分鐘嚟。
284671	He had a lot of work to do.	437744	佢有好多嘢要做。
284869	He has three sons, who became musicians.	389933	佢有三個仔，全部都做咗音樂家。
284943	You'd better not tell him.	1404411	你最好都係唔好同佢講。
284983	I spoke to him in English, but I couldn't make myself understood.	498460	我用英文同佢講嘢，但係佢聽唔明。
285039	You should have known better than to lend him money.	2864415	早知到，就唔好借钱卑佢。
285179	I had a good dinner at his expense.	414820	佢請我食咗餐好正嘅晚餐。
285328	Don't laugh at him.	546754	唔好笑佢啦。
285390	His tie corresponds well with his suit.	393204	佢條呔同佢套西裝好襯。
285571	Errors are few, if any, in his English composition.	397158	佢篇英文作文無咩錯處。
285731	His family is large.	1083338	佢屋企好多人。
285787	He has a good school record.	1891633	佢喺學校嘅成績好好。
285913	His brother goes to school by bus.	1585867	佢阿哥坐巴士返學。
285944	His plan is to build a bridge over that river.	421973	佢嘅計劃係喺嗰條河上面起一條橋。
285994	His dog follows him wherever he goes.	395207	佢行到邊度，佢隻狗就跟到邊度。
286071	I didn't understand in the least what he said.	683033	佢講啲嘢我一句都聽唔明。
286075	I did not understand him at all.	522222	我完全聽唔明佢講啲嘢。
286282	I can hardly stand his behavior.	387701	佢做埋啲咁嘅嘢，我真係頂佢唔順。
286451	Each of his children has his own room.	611995	佢啲仔女個個都有自己獨立一間房。
286573	His picture was in the newspaper.	410688	佢幅相上咗報紙。
286586	His car broke down on the way to work.	598133	佢揸揸吓車返工，架車就突然間死咗火。
286590	His car has just been repaired.	616128	佢架車啱啱整返好喇。
286686	I went to his place straight away.	446300	我直程去佢度。
286693	There are hundreds of books in his study.	401733	佢間書房有幾百本書。
287051	His son is eight years old.	504407	佢個仔今年八歲。
287128	I am at a loss what to buy him for his birthday.	522207	我諗唔到買啲咩送俾佢做生日禮物先好。
287129	His birthday is August 21st.	3465155	佢八月二十一號生日。
287363	Do you know the time of arrival of his plane?	780621	你知唔知佢嗰班機幾點到呀？
287430	Is his father a doctor?	1542003	佢阿爸係咪醫生嚟㗎？
287450	There was nothing but a desk in his room.	395672	佢間房除咗張枱，就咩都無喇。
287454	His room is always tidy.	1899659	佢間房幾時都係咁企理。
287478	His writing is very subjective.	389947	佢寫文章寫得好主觀。
287509	His mother came to pick him up.	2065320	佢媽咪嚟接佢喇。
287624	His name is on the tip of my tongue.	590096	佢個名已經到咗口唇邊喇。
287947	He asked me why I was laughing.	534378	佢問我做咩喺度笑。
288165	He is not a poet but a novelist.	633894	佢唔係詩人，係小說家。
288332	He said, "My car is always breaking down."	618321	佢話：「我架車成日都死火。」
288435	He could listen to seven people at once.	528668	佢可以同時間聽七個人講嘢。
288437	He boasted of having won the first prize.	403763	佢贏咗冠軍就喺度晒命。
288461	He was fined 10000 yen.	520093	佢俾人罰咗一萬円。
288482	Even though he has turned twenty, he's still too timid to chat with girls.	417778	佢都廿歲喇，但係都仲係唔夠膽同女仔傾計。
288511	He keeps two cats: one is black, and the other white.	616094	佢養咗兩隻貓：一隻係黑色嘅，一隻係白色嘅。
288590	He could learn the poem by heart at the age of five.	528625	佢五歲嗰陣就已經背到首詩喇。
288677	I couldn't do otherwise.	410734	我只能夠咁樣做。
289078	He got up earlier than usual.	2057506	佢起得比平時早。
289108	He's always looking at you.	579911	佢成日都望住你。
289109	He's always looking at you. He must love you.	388331	佢成日𥄫實你，實係鍾意你啦。
289268	He was listening to the radio with his earphone.	1959309	佢用耳塞聽緊電台。
289506	He likes to sing in the bathtub.	1404408	佢好鍾意一路沖涼一路唱歌。
289561	He has earned a lot of money.	1884247	佢賺咗好多錢。
289603	He did not die of cancer.	397161	佢唔係癌症死㗎。
289615	He doesn't know how to play the guitar.	1547173	佢唔識彈結他。
289890	He lives in this neighborhood.	1241920	佢住喺呢度附近。
289977	He is playing golf.	664506	佢喺度打緊哥爾夫球。
290157	He is always giving presents to his wife.	535805	佢成日都送禮物俾老婆。
290229	He soon got used to the new surroundings.	1891379	佢好快就適應咗新嘅環境。
290243	He will be back soon.	618186	佢好快就會返嚟㗎喇。
290263	I don't like him because he loses his temper easily.	501220	佢郁吓就發脾氣，所以我唔係好鍾意佢。
290504	That cost him his job.	403335	呢件事搞到佢冇咗份工。
290549	He could not help jumping for joy at the good news.	425357	佢聽到嗰個好消息，開心到彈咗起身。
290768	He adopted the orphan.	593208	佢領養咗嗰個孤兒。
290972	He is rich enough to buy that car.	390353	佢買得起嗰架車。
291019	He feigned indifference to the girl.	1069256	佢扮無理佢。
291020	He played the girl a piece of music of his own writing.	685335	佢彈咗首自己作嘅歌比個女仔聽。
291714	He carried off the first prize at the chess tournament.	419253	佢喺國際象棋比賽裏面攞咗冠軍。
291757	He is a bit like his father.	1553754	佢有啲似佢老豆。
291925	He painted the door green all over.	526716	佢將成道門油咗做綠色。
292024	Where does he live?	385614	佢屋企喺邊？
292024	Where does he live?	750854	佢住喺邊？
292033	He did not know where to go.	1401671	佢唔知去邊好。
292289	How kind of him to help us move on such a rainy day!	417789	落咁大雨，都幫我哋搬屋，佢真係好人呀！
292356	He's a professor of biology at Harvard.	2962052	佢係哈佛大學嘅生物學教授。
292399	Did he come by bus or by train?	546755	佢係搭巴士嚟定係搭火車嚟㗎？
292410	Does he go to school by bus?	878769	佢係咪搭巴士返學㗎？
292490	He is frugal, to say the least of it.	523824	佢份人講得好聽啲就係知慳識儉。
292492	He has a Picasso.	1555125	佢有一幅畢加索嘅畫。
292589	He has been reading a book for four hours on end.	598111	佢已經連續睇咗四個鐘書喇。
292670	He is afraid of snakes.	1385196	佢驚蛇。
292688	He took up his pen and began to write.	385686	佢拎起支筆，然後就開始寫。
292766	He came home at almost midnight.	1399196	佢差唔多半夜嗰陣返到屋企。
292874	He is still angry.	795404	佢仲嬲緊。
292949	He talks as if he knew the secret.	460661	佢講到好似佢知道咗個秘密噉。
293037	He seldom writes to his father.	3463030	佢好少寫信俾佢老豆。
293039	He seldom writes to his parents.	481458	佢好少寫信俾佢阿爸阿媽。
293048	Has he come yet?	460646	佢嚟咗未呀？
293145	He likes green in a lighter shade.	533761	佢鍾意淺色啲嘅綠色。
293310	He often walks with his hand in his pocket.	470252	佢行路嗰陣成日插隻手落個褲袋度。
293339	He turned on the radio.	616234	佢開着咗部收音機。
293627	He made up his mind to be a doctor.	762551	佢決定咗要做醫生。
293690	He lived in France for some time, then went to Italy.	403349	佢喺法國住咗一排，跟住就走咗去意大利。
293972	He can speak English and French.	569743	佢識講英文同法文。
294120	He does not smoke.	406543	佢唔食煙。
294155	He is influential.	1553769	佢好有影響力。
294300	He did nothing wrong.	400469	佢無做錯。
294302	He didn't say anything.	1586453	佢咩都冇講到。
294391	He isn't at home, is he?	1531636	佢唔喺屋企哦可?
294716	He went up the steps slowly.	410569	佢一步一步噉上咗樓梯。
295091	He promised to return and yet he didn't.	470258	佢應承咗話會返嚟，但係都係冇返嚟。
295201	I wonder if he can lend me his guitar during the vacation.	397098	唔知佢放假嗰陣可唔可以借部結他俾我呢？
295288	He knows better than to spend all his money on horse racing.	611967	佢係聰明人，唔會攞晒啲錢嚟買馬嘅。
295361	He works as a teacher, but actually he is a spy.	2076976	表面上佢係一個老師，其實佢係一個間諜。
295521	He worked day and night so that he might become rich.	408441	佢想做有錢佬，所以就由朝到晚係噉做嘢。
295622	He wants you to stay here.	618226	佢想你留喺呢度。
295628	He was scared you would shoot him.	840888	佢好驚你會開槍射佢。
295816	It may safely be said that he will never succeed in business.	429014	我可以拍心口講，佢做生意實成世都唔會成功。
295850	He is the last man to break his promise.	676043	佢絕對唔係嗰種下巴輕輕嘅人。
295904	He gets a haircut three times a month.	642564	佢一個月剪三次頭髮。
296359	He has no manners at all.	1884238	佢一啲禮貌都冇。
296499	He is sure to pass the exam if he studies at this rate.	403579	佢保持住而家呢種速度溫書嘅話，考試合格絕對無問題。
296622	He may come today.	1572649	佢今日可能會嚟。
296685	He likes coffee without sugar.	435712	佢飲咖啡唔鍾意落糖。
296889	Last night, he studied all night long.	599663	佢尋日溫咗成晚書。
296915	He looks pleased with his new car which he bought yesterday.	634071	佢好似好鍾意佢尋日買嗰架新車咁。
296950	He came home late last night.	780360	佢尋晚遲咗返屋企。
297069	He put his tools away after he had finished.	2226283	佢搞掂咗之後就將啲架生擺埋咗喺一邊。
297074	When he finished the work, he went home.	984935	佢搞掂晒啲嘢就返咗屋企。
297089	He got hurt in the accident at work.	393385	佢返工嗰陣出咗意外，受咗傷。
297091	He earns more money than he can spend.	393389	佢賺咁多錢，根本都用唔晒。
297175	He is one of the candidates running for mayor.	410730	佢係其中一個市長嘅候選人。
297200	He is looked up to by all as their leader.	1069261	嗰嗰畀面當佢喺阿頭。
297258	He stole my watch.	1882026	佢偷咗我隻表。
297275	He doesn't want me to go, but I mean to.	638980	佢唔想我去，但係我諗住去。
297626	He asked me a question.	1179647	佢問咗我一條問題。
297639	He telegraphed me his congratulations.	466414	佢打咗封電報嚟恭喜我。
297685	He wrote me a long letter.	1875302	佢寫咗一封長信畀我。
297697	He asked me my age, my name, my address, and so forth.	415937	他問咗我幾多歲、叫咩名、住邊度等等。
297719	He lent me two books, neither of which I have read as yet.	617033	佢借咗兩本書俾我，但係到咗而家我都仲係兩本都未睇。
297743	He took me by the collar.	665019	佢捉住咗我個衫領。
297783	He is my best friend.	519752	佢係我最好嘅朋友。
297797	He promised to see about my broken watch.	1401727	佢應承咗我話幫我睇吓我隻壞咗嘅手錶。
297859	He earns three times as much as I.	532217	佢啲人工高我三倍。
298059	He can run faster than I.	672320	佢跑得快過我。
298184	He showed us some pictures.	535791	佢俾咗啲相我哋睇。
298288	He is sure of winning the game.	422989	佢好有信心贏呢場比賽。
298300	He squeezed the toothpaste out of a tube.	679817	佢喺條管度擳咗啲牙膏出嚟。
298341	Though he knew the truth, he told us nothing.	616245	雖然佢知道個真相，但係就乜都冇同我哋講。
298386	He fixed the watch for me.	472575	佢幫我整好咗隻錶。
298642	He has a house of his own.	385509	佢自己有間屋。
298996	He claims to be a socialist, and yet he has two houses and a Rolls Royce.	793863	佢話佢係社會主義者，但係佢就有兩間屋同埋一架勞斯萊斯。
299034	He does not know how to drive a car.	391589	佢唔識揸車㗎。
299070	He sometimes forgets to take books back to the library.	903193	佢有時會唔記得將啲書還返去圖書館。
299095	He is young, but experienced.	1902783	佢雖然年輕，但係好有經驗。
299273	He committed suicide by hanging himself.	1877383	佢吊頸自殺。
299370	He laid down the gun.	595090	佢放低咗枝槍。
299523	He wants to be a policeman in the future.	679827	佢第時想當差。
299746	He is worried about losing his job.	1135078	佢好驚會冇咗份工。
300302	He wanted to succeed.	2340471	佢好想成功。
300378	He has no sense of right and wrong.	1553746	佢唔識分啱同錯。
300559	He is not the cheerful man he was.	403502	佢已經唔再係以前嗰個成日都笑住口嘅男仔喇。
301044	He is said to have been the richest man in the village.	425946	聽講佢以前係成條村最有錢嘅人。
301050	He is taller than any other boy.	562107	佢高過晒第二啲男仔。
301397	He went out of the room without being noticed by anyone.	425953	佢靜雞雞噉行出咗間房，冇人發現到佢。
301524	He walked back and forth in front of the door, hesitating to enter.	393392	佢喺道門前面行嚟行去，唔知入去好定唔入去好。
301534	He wrote a book on China.	1448411	佢寫咗一本關於中國嘅書。
301579	He carried on working from morning till night.	406422	佢由朝做到晚。
301587	He came down to breakfast.	1399254	佢落咗嚟食早餐。
301607	He is richer than anyone else in the town.	393664	佢係成座城最有錢嗰個。
301656	He likes to watch the birds fly above his head.	1899356	佢鍾意睇住啲雀仔喺自己頭上飛嚟飛去。
301867	He banged the door in anger.	635069	佢嬲爆爆噉砰埋咗道門。
302098	He has more books than he can read.	559365	佢啲書多到睇唔晒。
302242	He has only a superficial knowledge of Japanese.	387606	佢淨係識啲好表面嘅日文。
302286	He failed the entrance exam.	1763655	佢炒咗個入學試。
302638	He fell in love with her.	1584728	佢鍾意咗佢。
303019	He went from Tokyo to Osaka by plane.	444981	佢喺東京搭飛機去咗大阪。
303368	He takes after his father.	787546	佢同佢阿爸好似樣。
303553	I hear he's just begun looking for another job.	472952	聽講佢又開始搵工囉喎。
303667	Whenever he calls on me, he leaves something behind.	1452303	佢嚟親我屋企探我都會漏咁啲嘢喺度。
303751	He robbed me of my bag.	710754	佢搶咗我個袋。
303782	He tore the book apart.	759703	佢撕爛咗本書。
303891	He drinks a glass of water every morning.	470287	佢朝朝早都會飲一杯水。
304538	He says he will come.	2057589	佢話佢會嚟。
304614	Although he may be clever, he is not wise.	401842	佢只不過係有啲小聰明。
304719	He caused his parents a lot of anxiety.	425418	佢搞到阿爸阿媽好擔心。
304766	He pulled with all his strength, but the rock would not move.	397008	佢出盡力噉拉，但係舊石仲係郁都唔郁。
304927	It was obvious that they had told a lie.	425423	佢哋擺到明講咗大話。
305172	In the teeth of their strong opposition, we carried out our plan.	417785	雖然俾佢哋反對得好犀利，但係我哋都係實行咗我哋個計劃。
305282	They lost their way; otherwise, they would have arrived long ago.	445002	佢哋實係蕩失咗路啦，如果唔係佢哋應該到咗好耐㗎喇。
305373	They were very tired indeed.	1692108	佢哋真係好攰。
305432	They moved here three years ago.	611551	佢哋喺三年前搬咗嚟呢度住。
305516	Now they have three children.	1241883	佢哋而家有三個細路。
305539	They are likely to agree to our plan.	661186	佢哋好有可能會贊成我哋個計劃。
305577	They are a good couple.	1667926	佢哋好襯。
305631	Are they able to read these words?	2226272	佢哋識唔識讀呢幾隻字呀？
305790	They released the prisoner.	1899681	佢哋放咗嗰個犯人。
306277	They can not meet without quarreling with each other.	840714	佢哋見親面都要嗌返場交先至安樂。
306395	They are generous with their money.	1298619	佢哋俾錢俾得好豪爽。
306509	They were stuck for hours in a traffic jam.	579923	佢哋塞車塞咗幾粒鐘。
306681	They are pushing me for payment.	1097584	佢哋係咁追我俾錢。
307215	They are very interested in astronomy.	1566319	佢哋對天文學好有興趣。
307324	They insist that he should go.	2075242	佢哋堅持叫佢扯。
307430	They booted him out of school for not studying.	533760	佢唔讀書，所以就俾人踢咗出校。
307528	They were clearing the snow from the sidewalk with a shovel.	1069270	佢哋用鏟清理緊行人路啲雪。
307771	I planned to introduce him to Beatrice.	840825	我諗住介紹佢俾阿 Beatrice 識。
307828	It's not that I seriously like him. I just find him very attractive.	1030342	我唔係真係鍾意佢，我淨係覺得佢好靚仔啫。
307908	There are six people including him.	554598	計埋佢有六個人。
307969	She is leading by two meters.	528597	佢而家領先緊兩米。
307991	Who cares when she will marry?	896619	佢幾時結婚關我鬼事咩？
308077	Don't you think it odd that she was in such a hurry?	519764	佢咁匆忙，你唔覺得好奇怪咩？
308103	Wherever she goes, her child follows her.	868348	佢走到去邊，佢個仔就跟到去邊。
308408	I've never heard her speak ill of others.	2055851	我未聽過佢喺人哋背後講人壞話。
308435	I'll let you know when she arrives.	470560	佢到咗嗰陣我會話你知。
308528	I had almost finished my work when she came.	534294	佢嚟到嗰陣，我已經差唔多做好晒啲嘢。
308758	She has three sisters: one is a nurse and the others are teachers.	423885	佢有三個姊妹，一個係護士，另外嗰兩個係老師。
308972	Why don't we go and see her in the hospital?	684856	我哋不如去醫院探吓佢囉？
309012	She is a woman of great beauty.	1746093	佢係一個好靚嘅女人。
309048	Apart from her, everybody answered the question.	387610	淨係得佢無答到條問題。
309347	I can't forget her.	388386	我忘記唔到佢。
309722	The color of her dress and that of her shoes go well together.	403477	佢條裙同埋對鞋啲色好襯。
310048	She saved a hundred dollars.	385989	佢儲咗一百蚊。
310061	She got married in her teens.	1762940	佢十幾歲就結咗婚。
310063	She has been looking after her sick sister for ten years.	616078	佢照顧佢個病咗嘅細妹已經照顧咗十年喇。
310096	She gave birth to twins a week ago.	585738	佢一個禮拜之前生咗個雙胞胎。
310155	She taught music for thirty years.	984916	佢教咗三十年音樂。
310167	She promised me that she would come at three.	1959299	佢應承咗三點鐘過嚟。
310225	She promised her mother to come home before nine without fail.	659609	佢應承咗阿媽話一定會喺九點之前返到屋企。
310506	When was she born?	425935	佢幾時出世㗎？
310646	She is less beautiful than her mother is.	618187	佢冇佢呀媽咁靚。
310669	She poured boiling water into the cup.	598108	佢倒咗啲滾水落個杯度。
310713	She plays piano as well as the guitar.	430428	佢除咗識彈琴，仲識彈結他添。
310771	At Christmas she went out of her way to buy me a really nice model plane.	903768	佢聖誕節嗰陣專登買咗架好靚嘅模型飛機俾我。
310921	She can't cook well.	392988	佢唔係好識煮飯。
311033	She depends on her husband for everything.	413240	佢咩事都靠晒個老公。
311544	Is she a taxi driver?	575550	佢係咪的士司機嚟㗎？
311655	She loves watching tennis matches on TV.	403448	佢好鍾意喺電視度睇網球比賽。
311757	She is a very poor driver.	387111	佢唔係好識揸車。
311850	What color do you think she likes?	692880	你話佢鍾意啲咩顏色吖嗱？
311886	How beautiful she is!	1974756	佢好靚啊！
311963	She raised her hand for the bus to stop.	758580	佢舉高咗隻手嚟截架巴士。
312045	Does she play the piano?	430433	佢識唔識彈琴㗎？
312045	Does she play the piano?	1769180	佢識唔識彈鋼琴㗎？
312122	She is a native speaker of French.	1371631	佢嘅母語係法文。
312241	She believes her son is still alive.	1472802	佢相信佢個仔仲在生。
312266	It will not be long before she comes back.	618186	佢好快就會返嚟㗎喇。
312270	She speaks as if she had really been in France.	1769183	佢講到好似佢真係去過法國咁。
312426	She cut the apple in half.	419263	佢將個蘋果切開咗兩分。
312636	She is a good swimmer.	459347	佢游水游得好叻。
312645	She praised me, saying my English had improved by leaps and bounds.	660568	佢讚我話我啲英文進步神速。
312671	She took an examination in English.	1692140	佢用英文考咗個試。
312673	She is married to an English teacher, so she can take lessons free of charge.	600234	佢個老公係英文老師，所以佢有得上免費英文堂。
312816	How old do you think she is?	1752436	你話佢幾多歲吖嗱？
313049	She couldn't suppress her emotions.	750785	佢壓抑唔到感情。
313050	She was moved to tears.	750789	佢感動到喊咗。
313054	She tasted the cake to see if it was sweet enough.	750797	佢試個蛋糕夠唔夠甜。
313055	She may be a nurse. I am not sure.	750806	佢可能係個護士，我唔係咁肯定。
313073	She put salt into her coffee by mistake.	616135	佢唔小心落咗啲鹽落佢杯咖啡度。
313150	She got up late.	593133	佢晏咗起身。
313205	She began crying.	1974736	佢喊咗出嚟。
313310	Rich as she is, she is not happy.	391608	佢好有錢，但係就生活得唔係好開心。
313384	She was arrested by the police.	533755	佢俾警察拉咗。
313526	She told me a wrong address on purpose.	793861	佢特登講咗個錯嘅地址俾我聽。
313527	She broke the window on purpose.	660557	佢特登打爛咗個窗。
313823	She came to see us yesterday.	1899683	佢琴日嚟探我哋。
313876	She has left her umbrella behind.	868374	佢漏低咗佢把遮。
314074	She went away without so much as saying good-bye to us.	661166	佢連拜拜都唔同我哋講聲就走咗喇。
314230	She gave me a nice pair of shoes.	583783	佢送咗對好靚嘅鞋俾我。
314244	She gave me a watch for a birthday present.	1450039	佢送咗隻錶俾我做生日禮物。
314344	She held on to my hand tightly.	393208	佢捉實我隻手。
314415	She introduced me to her brother.	3499725	佢介紹咗我俾佢細佬識。
314632	She didn't marry him of her own will.	403583	佢係俾人迫先至結婚㗎。
314791	She's a really nice girl.	519735	佢係一個好好嘅女仔。
314802	She is very photogenic.	1481672	佢好上鏡。
314922	She plays tennis with her friends once a week.	1321386	佢每個禮拜都會搵日去同佢啲朋友打網球。
314970	She is sensitive to the heat.	395172	佢好怕熱。
314975	She's writing something in her study.	1452423	佢喺書房度寫緊嘢。
315216	She was kind enough to lend me a large sum of money.	546753	佢好好人，借咗一大筆錢俾我。
315246	She is playing with a doll.	611555	佢喺度玩緊毛公仔。
315448	She quit her job last month.	2349945	佢上個月辭咗份工。
315632	She participates in many school activities.	471477	佢喺學校參加咗好多活動。
315692	She said she was OK. In fact, she was terribly injured.	617599	佢話佢冇乜嘢，但係其實佢傷得好嚴重。
315839	She took a walk before breakfast.	395801	佢食早餐之前去咗散步。
315953	She doesn't have to go to school on Saturday.	523829	佢禮拜六唔使返學。
315963	She stared me down with anger.	708848	佢嬲爆爆咁睥住我。
316041	All of a sudden, she began to laugh.	2067277	佢突然間笑咗岀嚟。
316221	She told me his name after he had left.	345689	佢走咗之後，佢就話咗佢個名俾我聽。
316616	She was not merely beautiful, but also talented.	896622	佢唔單止靚女，仲好有才華添。
316828	She opened the window to let fresh air into the room.	532541	佢打開咗個窗，等啲新鮮空氣走入間房度。
316845	She breaks something every time she cleans the room.	1132289	佢執親房都要打爛咁啲嘢先至安樂。
316872	She is particular about what she wears.	403576	佢著衫好講究。
316950	I don't think she takes after her mother.	470842	我覺得佢同佢呀媽都唔係好似。
317064	She made a promise to write to me every week.	520103	佢應承咗我話每個禮拜都會寫封信俾我。
317067	She used to play tennis every Sunday.	815023	佢以前逢親禮拜日都會去打網球。
317084	She has a bath every morning.	391037	佢日日朝頭早都會去沖涼。
317179	She kept on talking after I asked her to stop.	599669	我叫咗佢停，佢都繼續講嘢。
317271	She's loved by her friends.	403328	佢好受朋友歡迎。
317370	She may have to quit her job next month.	758460	佢下個月可能要辭佢份工佢。
317746	When I'm sad, my friends encourage me.	458783	我唔開心嗰陣，我班朋友會同我打氣。
317756	Don't be sad.	396382	唔好唔開心啦。
318013	This is the second time I've flown.	605968	今次係我第二次搭飛機。
318021	Have you already booked our seats on a plane?	1927049	Book咗機票未呀？
318193	My nose is itchy.	984834	我個鼻好痕。
318326	Ice turns back into water when it melts.	616294	冰溶嗰陣，就會變返做水。
318386	Will you drive me to the hospital?	3499722	你可唔可以車我去醫院呀？
318440	Illness prevented me from coming to school.	390394	我病咗，所以無返到學。
318532	I would buy the car, but I am poor.	458161	我想買嗰架車，但係我又無乜錢。
318856	Father has lost his job, and what's worse, Mother has fallen ill.	616082	阿爸冇咗份工，更加慘嘅係阿媽又病咗。
318879	I feel uneasy in my father's presence.	676216	我阿爸喺度嗰陣，我就會周身唔自在。
318881	Father and I go fishing once in a while.	670641	我同我阿爸間唔中會去釣吓魚。
318921	My father has gone to America.	1401736	我阿爸去咗美國。
318966	My father does not always walk to work.	395191	我阿爸唔係日日都行路返工㗎。
318982	My dad bought a model plane for me for Christmas.	585752	我阿爸買咗部模型飛機俾我做聖誕禮物。
319127	My father teaches English at a high school.	390954	我阿爸喺中學度教英文。
319157	My father disapproved of my going to the concert.	2067847	老竇唔俾我去睇演唱會啊。
319166	Father doesn't allow me to drive.	1555122	我老豆唔俾我揸車。
319294	My father bought me a digital watch for birthday present.	470265	我老豆送咗隻電子錶俾我做生日禮物。
319307	My father works for a power company.	472626	我老豆喺電力公司度做嘢。
319354	My father plays golf every Sunday.	532180	我阿爸逢親禮拜日都會去打哥爾夫球。
319518	Knock on the door before entering the room.	851679	敲咗門先好走入間房度。
319520	I left something in the room.	605966	我漏低咗啲嘢喺間房度。
319549	All the furniture in the room was all worn out.	393218	間房裏面啲傢俬全部都用到殘晒。
319976	I forgot to lock the storeroom.	437749	我唔記得咗鎖士多房道門。
319986	Students who want to major in physics ought to have a sufficient knowledge of mathematics.	868342	想主修物理嘅學生都要有返咁上下數學水平。
320004	I think I understand.	466237	我諗我明㗎喇。
320050	Stop complaining and do as you're told.	469422	唔好喺度嫌三嫌四，叫你點做就點做。
320088	Hear and see and be still.	387113	你鍾意睇就睇，鍾意聽就聽，總之唔好亂咁郁。
320274	As soon as you get the wall painted, you can go home.	526723	你一油好埲牆就可以返屋企㗎喇。
320280	There is no need to be frightened. He won't harm you.	471467	唔使驚，佢唔會傷害你嘅。
320392	You are not to speak to him while he is studying.	665013	你唔應該喺佢溫緊書嗰陣同佢講嘢。
320505	Do not read while walking.	1902198	唔好一邊行路一邊睇書。
320516	When I try to walk, I get an awful pain here.	430243	我一行路，呢度就痛到好犀利。
320572	Only my mother really understands me.	1707498	真正明白我嘅人淨係得我阿媽一個。
320669	Mother insists that we should be home by seven in the evening.	503180	阿媽一定要我哋喺夜晚七點之前返到屋企。
320682	My mother is still working in the kitchen.	683037	我阿媽仲喺廚房度做緊嘢。
320720	My mother is reading a magazine.	764036	我阿媽喺度睇緊雜誌。
